   0.0000000e+00	             NaN	
   1.2500000e-01	   7.9555353e-11	
   2.5000000e-01	   3.7663554e-11	
   3.7500000e-01	   2.2013095e-11	
   5.0000000e-01	   1.8977922e-11	
   6.2500000e-01	   2.7420364e-11	
   7.5000000e-01	   9.1885690e-11	
   8.7500000e-01	   2.8262927e-11	
   1.0000000e+00	   2.3055252e-11	
   1.1250000e+00	   4.2183538e-11	
   1.2500000e+00	   3.2734316e-11	
   1.3750000e+00	   1.1978685e-11	
   1.5000000e+00	   4.6981664e-12	
   1.6250000e+00	   3.0510665e-12	
   1.7500000e+00	   2.2006028e-12	
   1.8750000e+00	   2.2455822e-12	
   2.0000000e+00	   3.7172408e-12	
   2.1250000e+00	   4.0265805e-12	
   2.2500000e+00	   1.9463457e-12	
   2.3750000e+00	   9.5113299e-13	
   2.5000000e+00	   6.7728528e-13	
   2.6250000e+00	   3.9259878e-13	
   2.7500000e+00	   1.2676560e-13	
   2.8750000e+00	   1.2031326e-13	
   3.0000000e+00	   8.7509793e-14	
   3.1250000e+00	   5.3961722e-14	
   3.2500000e+00	   5.4123391e-14	
   3.3750000e+00	   8.7042166e-14	
   3.5000000e+00	   1.0599846e-13	
   3.6250000e+00	   8.7021852e-14	
   3.7500000e+00	   7.1244802e-14	
   3.8750000e+00	   4.7102145e-14	
   4.0000000e+00	   2.6742220e-14	
   4.1250000e+00	   2.3657247e-14	
   4.2500000e+00	   1.3892513e-14	
   4.3750000e+00	   1.7126790e-14	
   4.5000000e+00	   1.5335930e-14	
   4.6250000e+00	   1.3082669e-14	
   4.7500000e+00	   1.1874075e-14	
   4.8750000e+00	   9.6671720e-15	
   5.0000000e+00	   8.8561181e-15	
   5.1250000e+00	   1.0042374e-14	
   5.2500000e+00	   1.7048882e-14	
   5.3750000e+00	   3.7996178e-14	
   5.5000000e+00	   5.0287244e-14	
   5.6250000e+00	   5.3145232e-14	
   5.7500000e+00	   4.9706036e-14	
   5.8750000e+00	   4.7353695e-14	
   6.0000000e+00	   4.3099818e-14	
   6.1250000e+00	   3.6303793e-14	
   6.2500000e+00	   2.7361943e-14	
   6.3750000e+00	   1.4674743e-14	
   6.5000000e+00	   1.0425849e-14	
   6.6250000e+00	   7.9374903e-15	
   6.7500000e+00	   7.3428081e-15	
   6.8750000e+00	   8.4609573e-15	
   7.0000000e+00	   5.5592142e-15	
   7.1250000e+00	   4.6580589e-15	
   7.2500000e+00	   5.4010136e-15	
   7.3750000e+00	   4.6396067e-15	
   7.5000000e+00	   3.7904755e-15	
   7.6250000e+00	   4.2863764e-15	
   7.7500000e+00	   3.9470781e-15	
   7.8750000e+00	   4.1886756e-15	
   8.0000000e+00	   4.0356346e-15	
   8.1250000e+00	   3.8467472e-15	
   8.2500000e+00	   5.5367497e-15	
   8.3750000e+00	   5.8583890e-15	
   8.5000000e+00	   3.7127494e-15	
   8.6250000e+00	   2.9287559e-15	
   8.7500000e+00	   3.2173078e-15	
   8.8750000e+00	   2.9284608e-15	
   9.0000000e+00	   2.6142148e-15	
   9.1250000e+00	   3.4588385e-15	
   9.2500000e+00	   3.2091188e-15	
   9.3750000e+00	   2.7849312e-15	
   9.5000000e+00	   2.4456214e-15	
   9.6250000e+00	   3.8848737e-15	
   9.7500000e+00	   6.0248710e-15	
   9.8750000e+00	   6.8647918e-15	
   1.0000000e+01	   9.7049136e-15	
   1.0125000e+01	   7.0288509e-15	
   1.0250000e+01	   5.0368016e-15	
   1.0375000e+01	   4.9232886e-15	
   1.0500000e+01	   4.7107020e-15	
   1.0625000e+01	   6.2993899e-15	
   1.0750000e+01	   6.0799406e-15	
   1.0875000e+01	   5.7670312e-15	
   1.1000000e+01	   5.8138816e-15	
   1.1125000e+01	   6.3229444e-15	
   1.1250000e+01	   5.5522818e-15	
   1.1375000e+01	   4.0082549e-15	
   1.1500000e+01	   6.5165732e-15	
   1.1625000e+01	   1.4152211e-14	
   1.1750000e+01	   4.3696159e-14	
   1.1875000e+01	   2.1998616e-14	
   1.2000000e+01	   2.7329193e-14	
   1.2125000e+01	   1.2781035e-14	
   1.2250000e+01	   4.7821269e-15	
   1.2375000e+01	   3.3014053e-15	
   1.2500000e+01	   2.9051124e-15	
   1.2625000e+01	   2.1338546e-15	
   1.2750000e+01	   1.7661608e-15	
   1.2875000e+01	   1.3945455e-15	
   1.3000000e+01	   1.1698749e-15	
   1.3125000e+01	   1.4868829e-15	
   1.3250000e+01	   1.6228441e-15	
   1.3375000e+01	   1.4732763e-15	
   1.3500000e+01	   1.6999543e-15	
   1.3625000e+01	   1.8693880e-15	
   1.3750000e+01	   1.5825891e-15	
   1.3875000e+01	   1.2505752e-15	
   1.4000000e+01	   1.0309781e-15	
   1.4125000e+01	   6.0246290e-16	
   1.4250000e+01	   4.1637633e-16	
   1.4375000e+01	   5.3669680e-16	
   1.4500000e+01	   5.9934328e-16	
   1.4625000e+01	   5.3943324e-16	
   1.4750000e+01	   3.8486633e-16	
   1.4875000e+01	   3.3492971e-16	
   1.5000000e+01	   2.4296669e-16	
   1.5125000e+01	   2.7978757e-16	
   1.5250000e+01	   3.0848137e-16	
   1.5375000e+01	   3.1390146e-16	
   1.5500000e+01	   2.7104459e-16	
   1.5625000e+01	   3.2661276e-16	
   1.5750000e+01	   3.1820345e-16	
   1.5875000e+01	   3.6085983e-16	
   1.6000000e+01	   2.9101076e-16	
   1.6125000e+01	   3.7262972e-16	
   1.6250000e+01	   4.9825309e-16	
   1.6375000e+01	   5.2039568e-16	
   1.6500000e+01	   5.3474301e-16	
   1.6625000e+01	   6.5286932e-16	
   1.6750000e+01	   7.0502085e-16	
   1.6875000e+01	   6.0300536e-16	
   1.7000000e+01	   4.8402024e-16	
   1.7125000e+01	   3.6307724e-16	
   1.7250000e+01	   8.4001259e-16	
   1.7375000e+01	   3.0452291e-16	
   1.7500000e+01	   6.5225768e-16	
   1.7625000e+01	   2.3663054e-15	
   1.7750000e+01	   1.0680576e-15	
   1.7875000e+01	   3.4726634e-16	
   1.8000000e+01	   1.7318648e-16	
   1.8125000e+01	   1.0199322e-16	
   1.8250000e+01	   9.1876140e-17	
   1.8375000e+01	   8.1842092e-17	
   1.8500000e+01	   9.6657067e-17	
   1.8625000e+01	   7.4096588e-17	
   1.8750000e+01	   4.7288156e-17	
   1.8875000e+01	   4.7754974e-17	
   1.9000000e+01	   4.7727165e-17	
   1.9125000e+01	   4.5332113e-17	
   1.9250000e+01	   3.8345232e-17	
   1.9375000e+01	   2.1191907e-17	
   1.9500000e+01	   1.1524897e-17	
   1.9625000e+01	   1.1534619e-17	
   1.9750000e+01	   1.5211178e-17	
   1.9875000e+01	   1.2534550e-17	
   2.0000000e+01	   1.3083510e-17	
   2.0125000e+01	   1.0101314e-17	
   2.0250000e+01	   6.3214721e-18	
   2.0375000e+01	   5.7187772e-18	
   2.0500000e+01	   7.8514627e-18	
   2.0625000e+01	   7.0743383e-18	
   2.0750000e+01	   5.0775398e-18	
   2.0875000e+01	   5.5767333e-18	
   2.1000000e+01	   8.4569799e-18	
   2.1125000e+01	   9.9406973e-18	
   2.1250000e+01	   1.3147319e-17	
   2.1375000e+01	   1.2038357e-17	
   2.1500000e+01	   7.6856176e-18	
   2.1625000e+01	   6.0935708e-18	
   2.1750000e+01	   7.1217679e-18	
   2.1875000e+01	   6.1517491e-18	
   2.2000000e+01	   4.0789526e-18	
   2.2125000e+01	   2.4731275e-18	
   2.2250000e+01	   2.2959346e-18	
   2.2375000e+01	   2.1022052e-18	
   2.2500000e+01	   1.5873119e-18	
   2.2625000e+01	   1.3441009e-18	
   2.2750000e+01	   1.4049971e-18	
   2.2875000e+01	   1.5244798e-18	
   2.3000000e+01	   9.5795913e-19	
   2.3125000e+01	   8.5263579e-19	
   2.3250000e+01	   8.7438583e-19	
   2.3375000e+01	   1.0848259e-18	
   2.3500000e+01	   1.2024890e-18	
   2.3625000e+01	   9.3114549e-19	
   2.3750000e+01	   7.5448112e-19	
   2.3875000e+01	   8.6260978e-19	
   2.4000000e+01	   6.6476739e-19	
   2.4125000e+01	   4.6490223e-19	
   2.4250000e+01	   3.2650051e-19	
   2.4375000e+01	   3.8142799e-19	
   2.4500000e+01	   4.1354792e-19	
   2.4625000e+01	   4.4819859e-19	
   2.4750000e+01	   4.4227292e-19	
   2.4875000e+01	   4.9754435e-19	
   2.5000000e+01	   4.3237096e-19	
   2.5125000e+01	   4.0339089e-19	
   2.5250000e+01	   4.9873096e-19	
   2.5375000e+01	   4.1596615e-19	
   2.5500000e+01	   2.6039330e-19	
   2.5625000e+01	   3.3860321e-19	
   2.5750000e+01	   3.3096139e-19	
   2.5875000e+01	   3.3044834e-19	
   2.6000000e+01	   2.9627462e-19	
   2.6125000e+01	   2.7943634e-19	
   2.6250000e+01	   2.1419234e-19	
   2.6375000e+01	   2.1057005e-19	
   2.6500000e+01	   2.0078268e-19	
   2.6625000e+01	   1.2189806e-19	
   2.6750000e+01	   1.6335483e-19	
   2.6875000e+01	   1.7845539e-19	
   2.7000000e+01	   1.7272267e-19	
   2.7125000e+01	   2.1316425e-19	
   2.7250000e+01	   2.0645537e-19	
   2.7375000e+01	   1.9978165e-19	
   2.7500000e+01	   2.0231575e-19	
   2.7625000e+01	   1.9847164e-19	
   2.7750000e+01	   1.7009135e-19	
   2.7875000e+01	   1.5836372e-19	
   2.8000000e+01	   1.3553884e-19	
   2.8125000e+01	   1.1046393e-19	
   2.8250000e+01	   1.2434466e-19	
   2.8375000e+01	   1.4647840e-19	
   2.8500000e+01	   1.4391109e-19	
   2.8625000e+01	   1.4838234e-19	
   2.8750000e+01	   1.9158322e-19	
   2.8875000e+01	   1.5718919e-19	
   2.9000000e+01	   1.3567046e-19	
   2.9125000e+01	   2.1412385e-19	
   2.9250000e+01	   3.1963728e-19	
   2.9375000e+01	   3.5257374e-19	
   2.9500000e+01	   2.9465287e-19	
   2.9625000e+01	   2.4366291e-19	
   2.9750000e+01	   2.5737263e-19	
   2.9875000e+01	   2.0844338e-19	
   3.0000000e+01	   1.2569008e-19	
   3.0125000e+01	   8.6749213e-20	
   3.0250000e+01	   6.6733663e-20	
   3.0375000e+01	   5.2863525e-20	
   3.0500000e+01	   3.9791269e-20	
   3.0625000e+01	   2.6603332e-20	
   3.0750000e+01	   3.6000021e-20	
   3.0875000e+01	   5.4388786e-20	
   3.1000000e+01	   4.8028137e-20	
   3.1125000e+01	   5.1612517e-20	
   3.1250000e+01	   4.5965784e-20	
   3.1375000e+01	   3.5263560e-20	
   3.1500000e+01	   4.3743584e-20	
   3.1625000e+01	   3.9787777e-20	
   3.1750000e+01	   4.4321609e-20	
   3.1875000e+01	   3.4862210e-20	
   3.2000000e+01	   2.5698558e-20	
   3.2125000e+01	   2.2997363e-20	
   3.2250000e+01	   2.9897874e-20	
   3.2375000e+01	   2.7463620e-20	
   3.2500000e+01	   2.1664868e-20	
   3.2625000e+01	   2.1216757e-20	
   3.2750000e+01	   2.0391117e-20	
   3.2875000e+01	   2.2892835e-20	
   3.3000000e+01	   2.2665424e-20	
   3.3125000e+01	   2.4063900e-20	
   3.3250000e+01	   2.8714233e-20	
   3.3375000e+01	   3.3555780e-20	
   3.3500000e+01	   4.3916122e-20	
   3.3625000e+01	   4.0349021e-20	
   3.3750000e+01	   5.5101425e-20	
   3.3875000e+01	   7.5989230e-20	
   3.4000000e+01	   9.2177040e-20	
   3.4125000e+01	   9.4130336e-20	
   3.4250000e+01	   1.3379039e-19	
   3.4375000e+01	   1.2280195e-19	
   3.4500000e+01	   1.5468711e-19	
   3.4625000e+01	   1.2411455e-19	
   3.4750000e+01	   2.2729302e-19	
   3.4875000e+01	   5.1721851e-19	
   3.5000000e+01	   4.2374735e-19	
   3.5125000e+01	   7.9087460e-19	
   3.5250000e+01	   2.4904601e-18	
   3.5375000e+01	   2.2517991e-18	
   3.5500000e+01	   3.1606530e-19	
   3.5625000e+01	   9.4268553e-20	
   3.5750000e+01	   5.3228644e-20	
   3.5875000e+01	   3.1985301e-20	
   3.6000000e+01	   1.7807077e-20	
   3.6125000e+01	   2.8130104e-20	
   3.6250000e+01	   4.2347101e-20	
   3.6375000e+01	   2.4680920e-20	
   3.6500000e+01	   9.4845591e-21	
   3.6625000e+01	   1.2616703e-20	
   3.6750000e+01	   1.1105069e-20	
   3.6875000e+01	   7.6150056e-21	
   3.7000000e+01	   9.5561026e-21	
   3.7125000e+01	   7.4762361e-21	
   3.7250000e+01	   6.7589140e-21	
   3.7375000e+01	   6.9607736e-21	
   3.7500000e+01	   6.8556736e-21	
   3.7625000e+01	   6.5470201e-21	
   3.7750000e+01	   6.7482079e-21	
   3.7875000e+01	   6.6171815e-21	
   3.8000000e+01	   5.1858078e-21	
   3.8125000e+01	   6.4776101e-21	
   3.8250000e+01	   6.5860334e-21	
   3.8375000e+01	   6.6347501e-21	
   3.8500000e+01	   7.9218179e-21	
   3.8625000e+01	   7.6325980e-21	
   3.8750000e+01	   7.5805140e-21	
   3.8875000e+01	   5.9273730e-21	
   3.9000000e+01	   4.6521903e-21	
   3.9125000e+01	   4.2567991e-21	
   3.9250000e+01	   5.2258807e-21	
   3.9375000e+01	   5.1551128e-21	
   3.9500000e+01	   3.7532912e-21	
   3.9625000e+01	   7.6698184e-21	
   3.9750000e+01	   7.0065407e-21	
   3.9875000e+01	   3.5176262e-21	
   4.0000000e+01	   3.6850939e-21	
   4.0125000e+01	   4.4151365e-21	
   4.0250000e+01	   3.4885702e-21	
   4.0375000e+01	   2.9596827e-21	
   4.0500000e+01	   2.7719750e-21	
   4.0625000e+01	   3.0915701e-21	
   4.0750000e+01	   3.3468454e-21	
   4.0875000e+01	   3.1513817e-21	
   4.1000000e+01	   3.8782861e-21	
   4.1125000e+01	   3.3448611e-21	
   4.1250000e+01	   3.2034688e-21	
   4.1375000e+01	   3.1682930e-21	
   4.1500000e+01	   2.8864207e-21	
   4.1625000e+01	   3.4344481e-21	
   4.1750000e+01	   3.3100771e-21	
   4.1875000e+01	   3.1283461e-21	
   4.2000000e+01	   3.2638720e-21	
   4.2125000e+01	   2.6790152e-21	
   4.2250000e+01	   2.3538668e-21	
   4.2375000e+01	   2.3245983e-21	
   4.2500000e+01	   2.6782430e-21	
   4.2625000e+01	   2.8079967e-21	
   4.2750000e+01	   2.8661401e-21	
   4.2875000e+01	   2.6617942e-21	
   4.3000000e+01	   2.5594910e-21	
   4.3125000e+01	   1.7460690e-21	
   4.3250000e+01	   1.5617436e-21	
   4.3375000e+01	   1.8037537e-21	
   4.3500000e+01	   2.2875411e-21	
   4.3625000e+01	   3.0343909e-21	
   4.3750000e+01	   2.8829488e-21	
   4.3875000e+01	   2.3089733e-21	
   4.4000000e+01	   1.7007998e-21	
   4.4125000e+01	   2.0823393e-21	
   4.4250000e+01	   2.3254637e-21	
   4.4375000e+01	   2.2527393e-21	
   4.4500000e+01	   2.3524587e-21	
   4.4625000e+01	   2.1965819e-21	
   4.4750000e+01	   1.6950104e-21	
   4.4875000e+01	   2.8012122e-21	
   4.5000000e+01	   3.5529940e-21	
   4.5125000e+01	   1.8596496e-21	
   4.5250000e+01	   1.5318739e-21	
   4.5375000e+01	   1.8264407e-21	
   4.5500000e+01	   1.8277085e-21	
   4.5625000e+01	   3.7096914e-21	
   4.5750000e+01	   5.9371781e-21	
   4.5875000e+01	   6.3828569e-21	
   4.6000000e+01	   3.9741375e-21	
